Time ,Direction
12:01:37,Looking Left
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:38,Forward
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:38,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:39,Looking Up
12:01:40,Forward
12:01:40,Forward
12:01:40,Forward
12:01:40,Looking Up
12:01:40,Forward
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Forward
12:01:40,Forward
12:01:40,Forward
12:01:40,Forward
12:01:40,Forward
12:01:40,Forward
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:40,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Forward
12:01:41,Forward
12:01:41,Forward
12:01:41,Forward
12:01:41,Looking Up
12:01:41,Forward
12:01:41,Forward
12:01:41,Forward
12:01:41,Forward
12:01:41,Forward
12:01:41,Forward
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Forward
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:41,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:42,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Looking Up
12:01:43,Forward
12:01:43,Forward
12:01:43,Forward
12:01:43,Looking Up
12:01:43,Forward
12:01:43,Forward
12:01:43,Forward
12:01:43,Forward
12:01:43,Forward
12:01:43,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Looking Up
12:01:44,Forward
12:01:44,Looking Up
12:01:44,Looking Up
12:01:44,Looking Up
12:01:44,Looking Up
12:01:44,Looking Up
