Time ,Direction
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Forward
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:27,Looking Left
12:00:28,Looking Left
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:28,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:29,Forward
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Looking Left
12:00:30,Forward
12:00:30,Forward
12:00:30,Forward
12:00:30,Forward
12:00:30,Forward
12:00:30,Forward
12:00:30,Forward
12:00:30,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Forward
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:31,Looking Right
12:00:32,Looking Right
12:00:32,Looking Right
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Looking Up
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Forward
12:00:32,Looking Left
12:00:32,Looking Left
12:00:32,Looking Left
12:00:32,Looking Left
12:00:32,Looking Left
12:00:32,Looking Left
12:00:32,Looking Left
12:00:32,Looking Left
12:00:33,Looking Left
12:00:33,Looking Left
12:00:33,Looking Left
12:00:33,Looking Left
12:00:33,Looking Left
12:00:33,Looking Left
12:00:33,Looking Left
12:00:33,Looking Left
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:33,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:34,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Looking Left
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:35,Forward
12:00:36,Forward
12:00:36,Forward
12:00:36,Forward
12:00:36,Forward
12:00:36,Looking Up
