Frame Number,sleeping Probability (Yes),sleeping Probability (No)
700,0.14839719235897064,0.9802165627479553
701,0.1452399045228958,0.9808947443962097
702,0.16490253806114197,0.9752476215362549
703,0.18449056148529053,0.9699283838272095
704,0.21393458545207977,0.9610247015953064
705,0.25191742181777954,0.9468812942504883
706,0.298951119184494,0.92326819896698
707,0.2906869053840637,0.9278125166893005
708,0.26530712842941284,0.9396183490753174
709,0.29999804496765137,0.9216783046722412
710,0.28035232424736023,0.9272703528404236
711,0.266708642244339,0.9320449829101562
712,0.2501402497291565,0.941702127456665
713,0.27368322014808655,0.9310057759284973
714,0.27398380637168884,0.9303457140922546
715,0.22998888790607452,0.953221321105957
716,0.20545969903469086,0.9620386958122253
717,0.1609933078289032,0.9759631156921387
718,0.1323971152305603,0.9838751554489136
719,0.1269899159669876,0.9853099584579468
720,0.13167354464530945,0.9843581914901733
721,0.15023420751094818,0.9795721173286438
722,0.16950379312038422,0.9750235080718994
723,0.1556960791349411,0.9795079827308655
724,0.14118635654449463,0.9823324084281921
725,0.1281793713569641,0.984813392162323
726,0.1298786699771881,0.9837634563446045
727,0.15557128190994263,0.9773958921432495
728,0.14496292173862457,0.9805442690849304
729,0.1540471315383911,0.9781925082206726
730,0.13562598824501038,0.9832125306129456
731,0.1452207714319229,0.9809706807136536
732,0.1422959864139557,0.9822011590003967
733,0.15558373928070068,0.9792681932449341
734,0.1926516890525818,0.9686324596405029
735,0.20497772097587585,0.9657463431358337
736,0.19576653838157654,0.9687857031822205
737,0.2079859972000122,0.9652382731437683
738,0.2041042447090149,0.9660677909851074
739,0.1995113641023636,0.9680041670799255
740,0.18936596810817719,0.9712135195732117
741,0.19719198346138,0.9683699011802673
742,0.185364231467247,0.9717274308204651
743,0.19143198430538177,0.970130205154419
744,0.20620237290859222,0.9649467468261719
745,0.21861521899700165,0.9604520201683044
746,0.2257096916437149,0.9576026797294617
747,0.2283494770526886,0.9560048580169678
748,0.22982493042945862,0.9570041298866272
749,0.2374485731124878,0.9559305310249329
750,0.19400586187839508,0.9702591300010681
751,0.2155577689409256,0.9623159170150757
752,0.22967365384101868,0.9575842022895813
753,0.24160252511501312,0.9541459679603577
754,0.2631411850452423,0.9468638896942139
755,0.2606891393661499,0.9478702545166016
756,0.28368765115737915,0.9366828799247742
757,0.2839384973049164,0.9377556443214417
758,0.28442052006721497,0.9395782351493835
759,0.2696983218193054,0.9469995498657227
760,0.2714194655418396,0.9462526440620422
761,0.28285953402519226,0.9397456049919128
762,0.2800322473049164,0.9422852993011475
763,0.2842651903629303,0.9399501085281372
764,0.30149170756340027,0.9343203902244568
765,0.26669618487358093,0.9498254656791687
766,0.26160043478012085,0.9511968493461609
767,0.2674453854560852,0.9497995972633362
768,0.2669527232646942,0.9495711922645569
769,0.2728189527988434,0.9474512338638306
770,0.2558337152004242,0.9527214765548706
771,0.26916906237602234,0.9495678544044495
772,0.28422966599464417,0.9433247447013855
773,0.30017977952957153,0.9361855387687683
774,0.3087806701660156,0.9313831925392151
775,0.31069475412368774,0.9311651587486267
776,0.2982290983200073,0.9360202550888062
777,0.3008723556995392,0.9337092041969299
778,0.28099480271339417,0.9419481754302979
779,0.2567838430404663,0.9519246220588684
780,0.23505719006061554,0.9593216776847839
781,0.2094598263502121,0.9676238894462585
782,0.21585413813591003,0.9655503630638123
783,0.22290410101413727,0.9634285569190979
784,0.24921894073486328,0.9542662501335144
785,0.2586613893508911,0.9505923986434937
786,0.27466878294944763,0.9441928863525391
787,0.26687487959861755,0.946316123008728
788,0.2617245316505432,0.9488367438316345
789,0.24836818873882294,0.9541935920715332
790,0.23905183374881744,0.9578201174736023
791,0.2202744483947754,0.9636952877044678
792,0.24165798723697662,0.9570006132125854
793,0.25362011790275574,0.9524250030517578
794,0.24960464239120483,0.9542784690856934
795,0.20851850509643555,0.9678629040718079
